CODIGO,CATEGORIA,DETALLE,P_UNIT,P_CUARTO,P_DOCENA,STOCK,C_PROMO,P_PROMO,COSTO_REAL,MARGEN_UNI
2024820385770,PIOJITOS,PIOJITOS NIÑA,2.00,5.00,20.00,24,no.png,0.00,0.00,0.00
202610519963,LIGA,LIGA N POMO,10.00,25.00,100.00,5,no.png,0.00,0.00,0.00
2026110518530,VINCHA,VINCHA L,10.00,25.00,100.00,8,no.png,0.00,0.00,0.00
2026210518621,COLETS,COLLETS IMPORT,3.00,9.00,35.00,19,no.png,0.00,0.00,0.00
2026110518400,VINCHA,VINCHA NIÑA,8.00,21.00,84.00,9,no.png,0.00,0.00,0.00
2025822490271,SET G,SET GANCHOS,8.00,20.00,80.00,12,no.png,0.00,0.00,0.00
2026210521188,COLETS,TUBOCOLETS,7.00,20.00,80.00,11,no.png,0.00,0.00,0.00
13677236,COLET,COLETS TULIPAN,5.00,13.00,52.00,9,no.png,0.00,0.00,0.00
2826210518621,COLLETS,COLLETS IMPORT,3.00,9.00,35.00,19,no.png,0.00,0.00,0.00
2025322444804,GANCHOS,GANCHOS MARIPOSA,4.00,12.00,45.00,9,no.png,0.00,0.00,0.00
2026210512704,GANCHOS,G. BORDES DORADOS,4.00,12.00,45.00,10,no.png,0.00,0.00,0.00
2025508484563,GANCHOS,FLOR HAWAI,4.00,12.00,45.00,33,no.png,0.00,0.00,0.00
2026210513879,SET GANCHOS,SET ESTRELLA,7.00,20.00,80.00,12,no.png,0.00,0.00,0.00
2025508483870,SET GANCHOS,SET FLOR,7.00,20.00,80.00,11,no.png,0.00,0.00,0.00
2025409471938,UÑAS,UÑAS ECON.,3.00,8.00,32.00,18,no.png,0.00,0.00,0.00
2025508483405,GANCHOS,FLOR H. PEQUEÑA,3.00,8.00,32.00,12,no.png,0.00,0.00,0.00
2025322443869,GANCHOS,FLOR H. P,2.50,7.00,28.00,12,no.png,0.00,0.00,0.00
2025822490738,GANCHOS,C. ABANICO PEQ.,2.50,7.00,28.00,12,no.png,0.00,0.00,0.00
2025319430490,GANCHOS,G. MEDIANO,2.50,7.00,28.00,12,no.png,0.00,0.00,0.00
2025322444729,GANCHOS,GANCHO MEDIA LUNA,2.50,7.00,28.00,24,no.png,0.00,0.00,0.00
2025822490370,GANCHOS,CON. DE MARN PEQ.,3.00,8.00,32.00,11,no.png,0.00,0.00,0.00
6920161003075,PILA RECARGABLE CAFINI,PILA CAFINI,35.00,100.00,400.00,2,no.png,0.00,0.00,0.00
2024620396969,CLIPS NIÑAS,CLIPS ESTRELLA,3.00,9.00,35.00,5,no.png,0.00,0.00,0.00
2024310344591,SET,SET CLIPS LIGAS,4.00,12.00,45.00,12,no.png,0.00,0.00,0.00
2025822492534,CLIPS,CLIPS ESTRELLAS,3.00,9.00,35.00,6,no.png,0.00,0.00,0.00
2026110500054,CARMIN PEQUEÑO,BOLSA DE CARMIN,3.00,9.00,35.00,18,no.png,0.00,0.00,0.00
6916662412034,RELOJ,RELOJ SET BUYTITI,65.00,180.00,720.00,5,no.png,0.00,30.00,35.00
647P,RELOJ VARON MEDIANO,RELOJ AIMEKE,75.00,210.00,820.00,5,no.png,0.00,25.00,50.00
640B,RELOJ HOMBRE,RELOJ  H. AIMEKE,78.00,210.00,820.00,5,no.png,0.00,0.00,0.00
T797,RELOJ HOMBRE,RELOJ DEXBO,75.00,210.00,820.00,3,no.png,0.00,25.00,50.00
600609101223,AUDIFONO,AUDIFONO MICCELL VQ-B15,95.00,280.00,1120.00,2,no.png,0.00,50.00,45.00
600609098769,AUDIFONO,AUD. MICCELL,80.00,230.00,920.00,2,no.png,0.00,0.00,0.00
6903038911376,VINCHAS,VINCHA METAL,5.00,13.00,50.00,3,no.png,0.00,0.00,0.00
A4023BW,AURICULARES,AUD. EWTTO,65.00,180.00,710.00,3,no.png,0.00,0.00,0.00
6925871642248,AUDIFONO,AUD. EWTTO  EN CAJA L.,75.00,210.00,820.00,1,no.png,0.00,0.00,0.00
6925871640343,AUDIFONO,AUD. EWTTO  CON PORCENTAJE DE CARGA,68.00,185.00,740.00,1,no.png,0.00,30.00,38.00
6303100257379,CARGADOR PORTATIL,BOSSNEY BS-E5737,85.00,240.00,950.00,3,no.png,0.00,50.00,35.00
E2019,CARGADOR PORTATIL,PORTATIL DEMGEL,85.00,250.00,980,2,no.png,0.00,0.00,0.00
6906688000520,CARGADOR PORTATIL,CARG. ALDEEPO PRO 20000,130.00,380.00,1500.00,1,no.png,0.00,85.00,45.00
610371357858,CARGADOR INALAMBRICO,INALAMBRICO MICCELL,130.00,380.00,1520.00,1,no.png,0.00,85.00,45.00
610371357865,CARGADOR INALAMBRICO,CARG. INALAMBRICO MICCELL,130.00,380.00,1520.00,1,no.png,0.00,0.00,0.00
600609100875,C. PORTATIL,P. MICCELL 20000,145.00,420.00,1680.00,2,no.png,0.00,95.00,50.00
6973250902049,CARGADOR PORTATIL,C. PORT. ROMAX 60000,195.00,585.00,2300.00,0,no.png,0.00,95.00,100.00
6932650649398,CARGADOR PORTATIL,SANGI CRAG. P. SOLAR 40000,185.00,550.00,2200.00,1,no.png,0.00,95.00,90.00
6972031028022,SECADORA,SECADORA SANGI 6000W,195.00,585.00,2300.00,3,no.png,0.00,50.00,145.00
6978166507142,SECADORA,SECADORA  DEMGEL 1500W,155.00,450.00,1700.00,3,no.png,0.00,40.00,115.00
6972831213079,SECADORA,SECADORA DALING 3000W,175.00,500.00,1900.00,3,no.png,0.00,35.00,140.00
6955549331662,PLANCHA DE CABELLO,PLANCHA KEMEI,198.00,590.00,2300.00,3,no.png,0.00,60.00,138.00
6932554466275,CABLE  XIOMI,CABLE XIOMI 6A,50.00,140.00,550.00,2,no.png,0.00,0.00,0.00
6970791124930,CABLES DE CARGADOR,CABLE TRANYYO,25.00,70.00,280.00,10,no.png,0.00,0.00,0.00
600609102251,CABLE DE CARGADOR TIPO C,CABLE T-C MICCELL,28.00,80.00,310.00,11,no.png,0.00,0.00,0.00
6970791128815,CABLE DE CARGAR,CABLE TRANYOO AC-5,28.00,80.00,310.00,12,no.png,0.00,0.00,0.00
6973249906652,CABLE DE CARGADOR,CABLE ROMAX,28.00,80.00,310.00,12,no.png,0.00,0.00,0.00
6973250606084,CARGADOR  C/CABLE,ROMAX 100W,58.00,160.00,640.00,2,no.png,0.00,0.00,0.00
6973250606091,CARGADOR ALAMBRICO,C. ROMAX  100W SUPER FLASH,55.00,160.00,620.00,1,no.png,0.00,25.00,30.00
6970791129669,CARGADOR ALAMBRICO,CARGADOR TRANYOO 120W TC,75.00,210.00,820.00,1,no.png,0.00,0.00,0.00
610371358183,CARGADOR ALAMBRICO,CARGADOR MICCELL T62,88.00,260.00,1000.00,2,no.png,0.00,35.00,53.00
610371358169,CARGADOR ALAMBRICO,CARG. MICCELL T13XM,55.00,150.00,590.00,3,no.png,0.00,0.00,0.00
6974915270916,CARGADOR ALAMBRICO,C. DEXBO 240W,85.00,240.00,900.0,2,no.png,0.00,30.00,55.00
6974915272156,CARGADOR ALAMBRICO,CARG. DEXBO 140W SUPER CARGADOR,75.00,210.00,810.00,3,no.png,0.00,30.00,45.00
600609103487,CARGADOR ALAMBRICO,C. MICCELL 30W,85.00,240.000,960.00,3,no.png,0.00,0.00,0.00
600609103470,CARGADOR ALAMBRICO,MICCELL VQ-T16,85.00,240.00,950.00,1,no.png,0.00,0.00,0.00
PA10,PEGAMENTO DE PESTAÑAS,PEGAMENTO ANDREINA,10.00,25.00,100.00,11,no.png,0.00,0.00,0.00
036989,MAQUILLAJE,POLVO FLOWER SECRET,15.00,40.00,480.00,1,no.png,0.00,0.00,0.00
230612316477,SETT COLET,SET COLET,6.00,17.00,65.00,9,no.png,0.00,0.00,0.00
4066748119677,CHIMPUN ADIDAS,A. DEOPROTIVO II FXG  T9 1/2,360.00,1050.00,4000.00,0,no.png,0.00,0.00,0.00
BO1025S,BOXER ECONOMICO,BOXER CALVIN TS,10.00,25.00,100.00,28,00,0.00,4.00,6.00
BO1025M,BOXER ECONOMICO,BOXER CALVIN TM,10.00,25.00,100.00,69,no.png,0.00,4.00,6.00
BO1025L,BOXER ECONOMICO,BOXER CALVIN T L,10.00,25.00,100.00,75,00,0.00,4.00,6.00
BO1230XL,BOXER ECONOMICO,BOXER CAL. XL,12.00,30.00,120.00,35,no.png,0.00,5.00,7.00
2025520445405,SET COLET,SET COL.,6.00,17.00,68.00,7,no.png,0.00,0.00,0.00
2032101656655,SET CLIPS,SET CLIPS,6.00,17.00,65.00,23,no.png,0.00,0.00,0.00
2024720402195,SET CLIPS,CLIPS SET,7.00,20.00,78.00,11,no.png,0.00,0.00,0.00
2025901501775,SET CLIPS,SET ESTRELLA,9.00,25.00,100.00,12,no.png,0.00,0.00,0.00
GENIOSTL,BOXER,GENIOS TL,38.00,95.00,360.00,37,00,0.00,19.00,19.00
GENIOSTM,BOXER,GENIOS TM,38.00,95.00,360.00,38,no.png,0.00,19.00,19.00
GENIOSTS,BOXER,GENIOS TS,38.00,95.00,360.00,37,no.png,0.00,19.00,19.00
GENIOSTXL,BOXER,GENIOS T XL,40.00,110.00,420.00,36,no.png,0.00,20.00,20.00
UNNOTS,BOXER,UNNO TS,38.00,95.00,360.00,23,no.png,0.00,20.00,18.00
UNNOTM,BOXER,UNNO TM,38.00,95.00,360.00,25,no.png,0.00,20.00,18.00
UNNOTL,BOXER,UNNO TL,38.00,95.00,360.00,32,00,0.00,20.00,18.00
UNNOTXL,BOXER,UNNO XL,40.00,110.00,420.00,21,no.png,0.00,22.00,18.00
275400126,HOGAR,COLADOR  A.,17.OO,00.00,00.00,5,no.png,0.00,0.00,0.00
PM65182715,POLOS DE HOMBRE,P. MARCAS S-M-L,65.00,182.00,715.00,52,no.png,0.00,25.00,40.00
PMXL70196770,POLOS DE HOMBRE,MARCAS XL,70.00,196.00,770.00,6,no.png,0.00,28.00,42.00
OB982741078,BERMUDAS,OAKLEY BERM.,98.00,274.00,1078.00,28,2,190.00,45.00,53.00
CCOL125S,CAMISAS MARCAS,CAMISAS M/L TS,125.00,350.00,1375.000,5,no.png,0.00,0.00,0.00
CCOL125M,CAMISAS M,CAMISA M/L TM,125.000,350.00,1375.00,5,no.png,0.00,0.00,0.00
CCOL125L,CAMISAS TL MARCAS,CAMISAS M/L TL,125.00,350.00,1375.00,5,no.png,0.00,0.00,0.00
CCOL130XL,CAMISAS XL MARCAS,CAMISAS M/L XL,130.00,364.00,1430.00,5,no.png,0.00,0.00,0.00
8BNS2056220,BOXER NIÑA,BOXER NIÑA T8,20.00,56.00,220.00,7,no.png,0.00,0.00,0.00
10BNS2056220,BOXER NIÑA,BOXER NIÑA T10,20.00,56.00,220.00,8,no.png,0.00,0.00,0.00
12BNS2056220,BOXER NIÑA,BOXER NIÑA T12,20.00,56.00,220.00,8,no.png,0.00,0.00,0.00
14BNS2056220,BOXER NIÑA,BOXER NIÑA T14,20.00,56.00,220.00,6,no.png,0.00,0.00,0.00
16BNS2262242,BOXER,BOXER NIÑA T16,22.00,62.00,242.00,9,no.png,0.00,0.00,0.00
LMV1028110,MEDIA DE VESTIR,MEDIA LANCASTER,10.00,28.00,110.00,12,no.png,0.00,8.00,2.00
SUB3084330,TRUZA SUBLIMADO,TRUZ. SUBL.,30.00,84.00,330.00,4,no.png,0.00,12.00,18.00
PA38105420,TRUZAS,TRUZA POLIADIDAS,38.00,105.00,420.00,15,no.png,0.00,15.00,23.00
NOV3084330,TRUZA NOVA,TRUZA NOVA,30.00,84.00,330.00,0,no.png,0.00,15.00,15.00
NXL38107418,TRUZA,TRUZA NOVA XL,38.00,107.00,418,5,no.png,0.00,15.00,23.00
EXL3598385,TRUZAS,TRUZA SUBLIMADA XL,35.00,98.00,385.00,2,no.png,0.00,12.00,23.00
"ESXL40112440,TRUZAS XL,""TRYZA EST, XL"",40.00,112.00,440.00,3,no.png,0.00,15.00,25.00"
CIL,ACEITE,ACEITE CIL,55.00,0,0,0,no.png,0.00,0.00,0.00
3005050713679,PELOTAS WALON,PELOTA W5 FUTBOL,85.00,240.00,960.00,0,no.png,0.00,0.00,0.00
3005050463963, PELOTA WALON FUTBOL,PELOTA W5 FUTBOL,85.00,240.00,960.00,0,no.png,0.00,0.00,0.00
3005050713716,PELOTA WALON,PELOTA W5 FUTBOL,85,240.00,960.00,0,no.png,0.00,0.00,0.00
3005050713747,PELOTA WALON,PELOTA W5 FUTBOL,85.00,240.00,960.00,0,no.png,0.00,0.00,0.00
3005050713723,PELOTA WALON 5,PELOTA W5 FUTBOL,85.00,240.00,960.00,0,no.png,0.00,0.00,0.00
3005050713730,PELOTA W5 FUTBOL,PELOTA W 5 FUTBOL,85.00,240.00,960.00,1,no.png,0.00,0.00,0.00
6933961560259,MONDADIENTE,MOND. FRASCO T/COLOR,5.00,13.00,40.00,60,no.png,0.00,0.00,0.00
4897056440593,ACEITE AJONJOLI,SESAME OIL AJONJOLI 270ML,15.00,45.00,180.00,19,no.png,0.00,0.00,0.00
7754487118804,AJINO MOTO,AJINO MOTO 1K,18.00,54.00,216.00,13,no.png,0.00,0.00,0.00
SUDPOLIA,SUDADERAS CHALECOS,SUD. POLIADIDAS,25.00,60.00,240.00,10,no.png,0.00,0.00,0.00
60201004545,PIJAMA ROSSE,P. M/C  XIMENA,75.00,210.00,820.00,1,no.png,0.00,0.00,0.00
60201004546,PIJAMA ROSSE,XIMENA M,75.00,210.00,820.00,0,no.png,0.00,0.00,0.00
61104000018,PIJAMA ROSSE,P. YAMILET S,95.00,270.00,1020.00,0,no.png,0.00,0.00,0.00
61807000001,PIJAMA ROSSE,JUEGO BATA,95.00,270.00,1020.00,1,no.png,0.00,0.00,0.00
60131000026,PIJAMA ROSSE,SHORT PIMA M/C,75.00,210.00,820.00,2,no.png,0.00,0.00,0.00
60807002542,PIJAMA ROSSE,SHORT DAMA TIRA M,75.00,210.00,820.00,3,no.png,0.00,0.00,0.00
60131000027,PIJAMA ROSSE,SHORT PIMA M,75.00,210.00,820.00,3,no.png,0.00,0.00,0.00
69906000002,PIJAMA ROSSE,SHORT SEDA M,80.00,220.00,840.00,0,no.png,0.00,0.00,0.00
69906000001,PIJAMA ROSSE,SHORT SEDA LISTADO S,80.00,230.00,820.00,1,no.png,0.00,0.00,0.00
60807002541,PIJAMAS ROSSE,SHORT DAMA TIRA S,75.00,210.00,810.00,1,no.png,0.00,0.00,0.00
60904012542,PIJAMAS ROSSE,SHORT PIMA M,80.00,230.00,820.00,1,no.png,0.00,0.00,0.00
61104000002,PIJAMA ROSSE,TEMATICO  ABIERTO M,85.00,240.00,900.00,0,no.png,0.00,0.00,0.00
60804004543,PIJAMA ROSSE,LEONARDO L VARON,85.00,240.00,900.00,2,no.png,0.00,0.00,0.00
60804004542,PIJAMAS ROSSE,LEONARDO M VARON,85.00,240.00,900.00,2,no.png,0.00,0.00,0.00
PEL513,COCINA,PELADOR DE PAPA,5.00,13.00,50.00,44,no.png,0.00,0.00,0.00
VJNT41850190,VIVIDI NIÑOS,VIVIDI JHON T4,18.00,50.00,190.00,4,no.png,0.00,0.00,0.00
VJNT61850190,VIVIDI NIÑOS,VIVIDI T6 JHON,18.00,50.00,190.00,3,no.png,0.00,0.00,0.00
VJNT81850190,VIVIDI NIÑOS,VIVIDI T8 JHON,18.00,50.00,190.00,3,no.png,0.00,0.00,0.00
VJNT101850190,VIVIDI NIÑOS,VIVIDI T10 JHON,18.00,50.00,190.00,3,no.png,0.00,0.00,0.00
VJNT121850190,VIVIDI NIÑOS,VIVIDI T12 JHON,18.00,50.00,190.00,3,no.png,0.00,0.00,0.00
MA2570,MEDIAS DEP,MEDIAS ADIDAS,25.00,70.00,270.00,0,no.png,0.00,0.00,0.00
VJNT141850190,VIVIDI NIÑOS,VIVIDI T14 JHON,18.00,50.00,190.00,3,no.png,0.00,0.00,0.00
VJNT161850190,VIVIDI NIÑOS,VIVIDI T16 JHON,18.00,50.00,190.00,1,no.png,0.00,0.00,0.00
BT62878308,BOXER NIÑOS,BOXER T6 JHON,28.00,78.00,308.00,3,no.png,0.00,0.00,0.00
BT82878308,BOXER NIÑOS,BOXER T8 JHON,28.00,78.00,308.00,9,no.png,0.00,0.00,0.00
BT102878308,BOXER NIÑO,BOXER T10 JHON,28.00,78.00,308.00,8,no.png,0.00,0.00,0.00
BT122878308,BOXER NIÑO,BOXER T12 JHON,28.00,78.00,308.00,0,no.png,0.00,0.00,0.00
BT142878308,BOXER NIIÑO,BOXER T14 JHON,28.00,78.00,308.00,5,no.png,0.00,0.00,0.00
BT162878308,BOXER NIÑO,BOXER T16 JHON,28.00,78.00,308.00,6,no.png,0.00,0.00,0.00
FRESH142570,SHORT NIÑO,FRESH T14 D,25.00,70.00,275,12,no.png,0.00,0.00,0.00
FRESH122570275,SHORT NIÑO,FRESH T12,25.00,70.00,275.00,22,no.png,0.00,0.00,0.00
FREN102570275,SHORT NIÑO,FRESH NIÑO T10,25.00,70.00,275.00,4,no.png,0.00,0.00,0.00
NN22056,SHORT NIÑO,NOVA NIÑO T2,20.00,56.00,220.00,6,no.png,0.00,0.00,0.00
NN42056,SHORT NIÑO,NOVA NIÑO,20..00,56.00,220.00,4,no.png,0.00,0.00,0.00
NN62056,SHORT NIÑO,NOVA NIÑO T6,20.00,56.00,220.00,5,no.png,0.00,0.00,0.00
NN82056,SHORT NIÑO,NOVA NIÑO T8,20.00,56.00,220.00,4,no.png,0.00,0.00,0.00
NN102570,SHORT NIÑO,NOVA NIÑO T10,25.00,70.00,275.00,4,no.png,0.00,0.00,0.00
NN122570,SHORT NIÑO,NOVA NIÑO T12,25.00,70.00,275.00,8,no.png,0.00,0.00,0.00
NN142570,SHORT NIÑO,NOVA NIÑO T14,25.00,70.00,275.00,9,no.png,0.00,0.00,0.00
NN162570,SHORT NIÑO,NOVA NIÑO T16,25.00,70.00,275.00,6,no.png,0.00,0.00,0.00
LEJIACOJIN,LEJIA,LEJIA COJIN,1.00,3.00,20.00,0,no.png,0.00,0.00,0.00
6938845625857,MEDIAS BEBE,SET X3 MEDIA BEBE,12.00,35.00,140.00,3,no.png,0.00,0.00,0.00
Q10612,MEDIAS BEBE,SET X3 MEDIAS,12.00,34.00,132.00,9,no.png,0.00,0.00,0.00
Q61212,MEDIA BEBE,SET X3 MEDIA 6-12,12.00,34.00,132.00,7,no.png,0.00,0.00,0.00
V1025100M,VIVIDI EC.,VIVIDI TM,10.00,25.00,100.00,11,no.png,0.00,0.00,0.00
V1025100L,VIVIDI ECON.,VIVIDI TL,10.00,25.00,100.00,9,no.png,0.00,0.00,0.00
V1025100S,VIVIDI ECON.,VIVIDI TL,10.00,25.00,100.00,5,no.png,0.00,0.00,0.00
JO702S,VIVIDI PIMA,VIVIDI TS JHON,25.00,70.00,270.00,5,no.png,0.00,0.00,0.00
JO702M,VIVIDI PIMA,VIVIDI TM JHON,25.00,70.00,230.00,3,no.png,0.00,0.00,0.00
6932201803064,PANTYS,PANTYS BLANCO NIÑA,15.00,42.00,165.00,11,no.png,0.00,0.00,0.00
FLEA23,FORMADOR,FORMADOR LEA,23.00,64.00,253.00,5,no.png,0.00,0.00,0.00
Q1312,MEDIAS BEBE,SET X3,12.00,34.00,132.00,1,no.png,0.00,0.00,0.00
Q01121,MEDIAS BEBE,SET X3 BEBE 0-1,12.00,34.00,132.00,1,no.png,0.00,0.00,0.00
PMN1542,PANTYS NIÑAS,MAYA NEGRO NIÑA,15.00,42.00,165.00,8,no.png,0.00,0.00,0.00
PMB1542,PANTYS NIÑAS,MAYA B NIÑA,15.00,42.00,132.00,5,no.png,0.00,0.00,0.00
PCP1542,PANTY NIÑA,PANTY COLOR PIEL,15.00,42.00,132.00,10,no.png,0.00,0.00,0.00
PANTH,PANTY NIÑA,PANTY NIÑA BLANCO,15.00,42.00,132.00,11,no.png,0.00,0.00,0.00
PMF2056,PANTY MEDIA,PANTY MEDIA FRIO,20.00,56.00,132.00,2,no.png,0.00,0.00,0.00
SETN25,SET NIÑAS,SET INTERIOR NIÑA,25.00,70.00,275.00,8,no.png,0.00,0.00,0.00
FC1234,FORMADOR NIÑA,FORM. COLORES,12.00,34.00,132.00,3,no.png,0.00,0.00,0.00
FE10,FORMADOR NIÑA,FORM. ECONOMICO,10.00,25.00,110.00,3,no.png,0.00,0.00,0.00
SWN2570275,SHORT NIÑAS,SHORT NIÑAS 10-12-14,25.00,75.00,275.00,15,no.png,0.00,0.00,0.00
SWN2056220,SHORT NIÑAS,SHORT NIÑAS 4-6-8,20.00,56.00,220.0,14,no.png,0.00,0.00,0.00
SUD1455154600,SUDADERA JUVENIL,SUDADERA 14,55.00,154.00,600.00,3,no.png,0.00,0.00,0.00
SUD1655154600,SUDADERA JUVENIL,SUDADERA 16,55.00,154.00,600.00,6,no.png,0.00,0.00,0.00
5665521,SANDALIA NIÑA,LUNA NIÑA SANDALIA,20.00,56.00,220.00,9,00,0.00,0.00,0.00
0CPN48134A,CONJUNTO FRIO NIÑA,CONJUNTO F. T0,48.00,134.00,500.00,1,no.png,0.00,0.00,0.00
0CPN48134O,CONJUNTO FRIO NIÑO,CONTUNTO T0  NIÑO,48.00,134.00,500.00,2,no.png,0.00,0.00,0.00
2CCN481342A,CONJUNTOS NIÑA,CONJ. T2 NIÑA CIERRE,48.00,134.00,500.00,2,no.png,0.00,0.00,0.00
2CCN481342O,CONJUNTO FRIO,CONJ. T2 NIÑO CIERRE,48.00,134.00,500.00,2,no.png,0.00,0.00,0.00
2C481342O,CONJUNTOS FRIO,CONJUNTO NIÑO T2,48.00,134.00,500.00,1,no.png,0.00,0.00,0.00
2C481342A,CONJUNTOS FRIO,CONJ. NIÑA T2,48.00,134.00,500.00,1,no.png,0.00,0.00,0.00
4C481342O,CONJUNTOS FRIO,CONJ. NIÑO T4,48.00,134.00,500.00,0,no.png,0.00,0.00,0.00
4CCN481342A,CONJUNTO FRIO,CONJ T4 NIÑA CIERRE,48.00,134.00,500.00,1,no.png,0.00,0.00,0.00
4CCN481342A,CONJUNTOS FRIO,CONJ. T4 NIÑA CIERRE,484.00,134.00,500.00,3,no.png,0.00,0.00,0.00
4CCN481342O,CONJUNTO FRIO,CONJ. T4 NIÑO CIERRE,48.00,134.00,500.00,1,no.png,0.00,0.00,0.00
EN45126,ENTERIZO NIÑO FRIO,ENTERIZO PELUCHE NIÑOS,45.00,126.00,490.00,5,no.png,0.00,0.00,0.00
12CCN48A,CONJUNTO FRIO,CONJ. NIÑA T12 CIERRE,48.00,134.00,500.00,1,no.png,0.00,0.00,0.00
AB25,ROPA BEBE,AJUAR BEBE,25.00,70.00,200.00,2,no.png,0.00,0.00,0.00
SNT121542,SHORT T12,SHORT 12 NIÑA,15.00,42.00,165.00,4,no.png,0.00,0.00,0.00
PNA3084,BLUSAS NIÑAS,POLOS NIÑAS,30.00,84.00,330.00,36,no.png,0.00,0.00,0.00
B45126,BLUSAS NILÑAS,BUSAS NIÑAS,45.00,126.00,495.00,39,no.png,0.00,0.00,0.00
PNA38106,BLUSAS NIÑAS,BLUSAS NIÑAS,38.00,106.00,418.00,66,no.png,0.00,0.00,0.00
TLXL40,TRUZAS,TRUZAS XL,40.00,112.00,440.00,11,no.png,0.00,0.00,0.00
PEC40112,PECHERAS,PECHERAS P.,40.00,112.00,440.00,1,no.png,0.00,0.00,0.00
PEC45126,PECHERA,PECHERA G,48.00,126.00,495.00,0,no.png,0.00,0.00,0.00
MUS48134,MUSLERA,MUSLERA H,48.00,134.00,528.00,4,no.png,0.00,0.00,0.00
MM58162,MORRAL,MORRAL MARCAS,58.00,162.00,638.00,5,no.png,0.00,0.00,0.00
MI75210,MORRAL IMP.,MORRAL IMPORT.,75.00,210.00,825.00,5,no.png,0.00,0.00,0.00
MP48134,MORRAL PEQ.,MORRAL PEQ.,48.00,134.00,528.00,0,no.png,0.00,0.00,0.00
MIM65182,M. CRUZADO,MORRAL CRUZADO,75.00,00,00,5,00,0.00,0.00,0.00
MBC58162,MORRAL,BIOCUERO CRUZADO,58.00,162.00,638.00,3,no.png,0.00,0.00,0.00
MCI75,MORRAL,MORRAL CRUZ.,75.00,210.00,810.00,0,no.png,0.00,0.00,0.00
Z141,ZAP. T37,ZAPATILLA T37 ROSA,120.00,336.00,1320.00,1,no.png,0.00,0.00,0.00
in1535121,INTERIOR DE DAMA,INTERIOR DAMA,15.00,35.00,140.00,37,no.png,0.00,0.00,0.00
S563M,CASACAS HOMBRE,CASACAS IMPOR J.,125.00,350.00,00,3,no.png,0.00,0.00,0.00
S563L,CASACAS,CASACA IMPORTADA J.,125.00,350.00,00,2,no.png,0.00,0.00,0.00
S563XL,CASACAS IMPORTADA,CASACA IMPORTADA J.,125.00,350.00,00,3,no.png,0.00,0.00,0.00
S563XL2,CASACA IMPORTADA,CASACA IMPORTADA J.,135.00,370.00,0,1,no.png,0.00,0.00,0.00
CA85,CONJUNTO DAMA,CONJUNTO ALO,85.00,238.00,00,0,no.png,0.00,0.00,0.00
PCO65182,POLO M/CERO,CERO CON CAPUCHA,65.00,182.00,0,6,no.png,0.00,0.00,0.00
88381688,CASACA IMPORTADA,CASACA IMP. VARON,150.00,0,0,2,no.png,0.00,0.00,0.00
5230NXL,CONJ. VARON,CONJUNTO IRUN XL,155,430.00,00,1,no.png,0.00,0.00,0.00
WZGOM,CONJ. VARON,CONJ. IRUN GRIS OSCURO M,145.000,406.00,00,0,no.png,0.00,0.00,0.00
W1894AMS,CONJUNTO VARON,CONJ. IRUN TS AZUL MARINO,145.00,406.00,00,0,no.png,0.00,0.00,0.00
W1894NL,CONJUNTO VARON,CONJUNTO IRUN TL NEGRO,145.00,406,00,1,no.png,0.00,0.00,0.00
W1894NXL2,CONJUNTO VARON,CONJ. IRUN T2XL NEGRO,155.00,430.00,00,1,no.png,0.00,0.00,0.00
894VM,CONJ. VARON,CONJ. IRUN TM VERDE MILITAR,145.00,406.00,00,0,no.png,0.00,0.00,0.00
894NM,CONJ. VARON,CONJ. IRUN TM NEGRO,145.00,406.00,00,1,no.png,0.00,0.00,0.00
TC8285P,PANTALON VARON,PANTALON IMPORT.,138.00,386.00,00,5,no.png,0.00,0.00,0.00
MM88247,MALETIN,MALETIN GRANDE M.,88.00,247.00,00,2,no.png,0.00,0.00,0.00
CI155,CASACAS VARON,CASACAS IMPORT. R,155.00,434.00,00,1,no.png,0.00,0.00,0.00
23003,CHALECO IMP.,CHALECO IMPORT.,135.00,378.00,0,3,no.png,0.00,0.00,0.00
194894597705,CASACAS COLUMBIA,COLUMBIA UNISEX,140.00,392.00,00,3.00,no.png,0.00,0.00,0.00
9999990105851,CASACAS  COLUMBIA,COLUMBIA UNISEX,140.00,392.00,00,1,no.png,0.00,0.00,0.00
CN252,C. DAMA IMPOR,CASACA DAMA IMPORTADO,135.00,392.00,00,2.00,no.png,0.00,0.00,0.00
VP'0001005,CASACAS,CASACAS BRACO JEANS,145.00,00,00,3,no.png,0.00,0.00,0.00
568533269986,CASACA IMPOR.,CASACA IMPORTADA ADULTO,130.00,00,00,1,no.png,0.00,0.00,0.00
47373583324,CASACAS,C. ARMY  GREN,120.0,336.00,00,1,no.png,0.00,0.00,0.00
D8207,CASACA IMPOR.,C. IMPORT HOMBRE,145.00,406.00,00,3,no.png,0.00,0.00,0.00
H7318,CHOMPA IMP.,CHOMPA IMP.,95.00,266.00,00,1,no.png,0.00,0.00,0.00
WB2307,CHALECO IMPORT.,CHALECO IMPORTADO,135.00,378.00,00,1,no.png,0.00,0.00,0.00
CN130,CONJ. NOVA,CONJ. NOVA ADULTO,130.00,00,00,2,no.png,0.00,0.00,0.00
982451078,BERMUDA,BERMUDA  MODA,98.00,245.00,1078.00,13,no.png,0.00,0.00,0.00
